proxy_split,role,grouped_scene_id,frame_stem,tile_id,tile_stem
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__202_1631704354.300000022,tile_0_0,4_station_pedestrian_bridge_4.5__202_1631704354.300000022__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__202_1631704354.300000022,tile_0_1,4_station_pedestrian_bridge_4.5__202_1631704354.300000022__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__202_1631704354.300000022,tile_1_0,4_station_pedestrian_bridge_4.5__202_1631704354.300000022__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__202_1631704354.300000022,tile_1_1,4_station_pedestrian_bridge_4.5__202_1631704354.300000022__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__203_1631704354.400000024,tile_0_0,4_station_pedestrian_bridge_4.5__203_1631704354.400000024__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__203_1631704354.400000024,tile_0_1,4_station_pedestrian_bridge_4.5__203_1631704354.400000024__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__203_1631704354.400000024,tile_1_0,4_station_pedestrian_bridge_4.5__203_1631704354.400000024__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__203_1631704354.400000024,tile_1_1,4_station_pedestrian_bridge_4.5__203_1631704354.400000024__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__204_1631704354.500000026,tile_0_0,4_station_pedestrian_bridge_4.5__204_1631704354.500000026__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__204_1631704354.500000026,tile_0_1,4_station_pedestrian_bridge_4.5__204_1631704354.500000026__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__204_1631704354.500000026,tile_1_0,4_station_pedestrian_bridge_4.5__204_1631704354.500000026__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__204_1631704354.500000026,tile_1_1,4_station_pedestrian_bridge_4.5__204_1631704354.500000026__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__205_1631704354.600000028,tile_0_0,4_station_pedestrian_bridge_4.5__205_1631704354.600000028__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__205_1631704354.600000028,tile_0_1,4_station_pedestrian_bridge_4.5__205_1631704354.600000028__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__205_1631704354.600000028,tile_1_0,4_station_pedestrian_bridge_4.5__205_1631704354.600000028__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__205_1631704354.600000028,tile_1_1,4_station_pedestrian_bridge_4.5__205_1631704354.600000028__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__206_1631704354.700000009,tile_0_0,4_station_pedestrian_bridge_4.5__206_1631704354.700000009__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__206_1631704354.700000009,tile_0_1,4_station_pedestrian_bridge_4.5__206_1631704354.700000009__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__206_1631704354.700000009,tile_1_0,4_station_pedestrian_bridge_4.5__206_1631704354.700000009__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__206_1631704354.700000009,tile_1_1,4_station_pedestrian_bridge_4.5__206_1631704354.700000009__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__207_1631704354.800000024,tile_0_0,4_station_pedestrian_bridge_4.5__207_1631704354.800000024__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__207_1631704354.800000024,tile_0_1,4_station_pedestrian_bridge_4.5__207_1631704354.800000024__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__207_1631704354.800000024,tile_1_0,4_station_pedestrian_bridge_4.5__207_1631704354.800000024__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__207_1631704354.800000024,tile_1_1,4_station_pedestrian_bridge_4.5__207_1631704354.800000024__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__208_1631704354.900000007,tile_0_0,4_station_pedestrian_bridge_4.5__208_1631704354.900000007__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__208_1631704354.900000007,tile_0_1,4_station_pedestrian_bridge_4.5__208_1631704354.900000007__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__208_1631704354.900000007,tile_1_0,4_station_pedestrian_bridge_4.5__208_1631704354.900000007__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__208_1631704354.900000007,tile_1_1,4_station_pedestrian_bridge_4.5__208_1631704354.900000007__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__209_1631704355.000000023,tile_0_0,4_station_pedestrian_bridge_4.5__209_1631704355.000000023__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__209_1631704355.000000023,tile_0_1,4_station_pedestrian_bridge_4.5__209_1631704355.000000023__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__209_1631704355.000000023,tile_1_0,4_station_pedestrian_bridge_4.5__209_1631704355.000000023__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__209_1631704355.000000023,tile_1_1,4_station_pedestrian_bridge_4.5__209_1631704355.000000023__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__210_1631704355.100000006,tile_0_0,4_station_pedestrian_bridge_4.5__210_1631704355.100000006__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__210_1631704355.100000006,tile_0_1,4_station_pedestrian_bridge_4.5__210_1631704355.100000006__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__210_1631704355.100000006,tile_1_0,4_station_pedestrian_bridge_4.5__210_1631704355.100000006__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__210_1631704355.100000006,tile_1_1,4_station_pedestrian_bridge_4.5__210_1631704355.100000006__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__211_1631704355.200000021,tile_0_0,4_station_pedestrian_bridge_4.5__211_1631704355.200000021__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__211_1631704355.200000021,tile_0_1,4_station_pedestrian_bridge_4.5__211_1631704355.200000021__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__211_1631704355.200000021,tile_1_0,4_station_pedestrian_bridge_4.5__211_1631704355.200000021__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__211_1631704355.200000021,tile_1_1,4_station_pedestrian_bridge_4.5__211_1631704355.200000021__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__212_1631704355.300000004,tile_0_0,4_station_pedestrian_bridge_4.5__212_1631704355.300000004__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__212_1631704355.300000004,tile_0_1,4_station_pedestrian_bridge_4.5__212_1631704355.300000004__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__212_1631704355.300000004,tile_1_0,4_station_pedestrian_bridge_4.5__212_1631704355.300000004__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__212_1631704355.300000004,tile_1_1,4_station_pedestrian_bridge_4.5__212_1631704355.300000004__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__213_1631704355.400000020,tile_0_0,4_station_pedestrian_bridge_4.5__213_1631704355.400000020__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__213_1631704355.400000020,tile_0_1,4_station_pedestrian_bridge_4.5__213_1631704355.400000020__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__213_1631704355.400000020,tile_1_0,4_station_pedestrian_bridge_4.5__213_1631704355.400000020__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__213_1631704355.400000020,tile_1_1,4_station_pedestrian_bridge_4.5__213_1631704355.400000020__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__214_1631704355.500000003,tile_0_0,4_station_pedestrian_bridge_4.5__214_1631704355.500000003__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__214_1631704355.500000003,tile_0_1,4_station_pedestrian_bridge_4.5__214_1631704355.500000003__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__214_1631704355.500000003,tile_1_0,4_station_pedestrian_bridge_4.5__214_1631704355.500000003__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__214_1631704355.500000003,tile_1_1,4_station_pedestrian_bridge_4.5__214_1631704355.500000003__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__215_1631704355.600000018,tile_0_0,4_station_pedestrian_bridge_4.5__215_1631704355.600000018__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__215_1631704355.600000018,tile_0_1,4_station_pedestrian_bridge_4.5__215_1631704355.600000018__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__215_1631704355.600000018,tile_1_0,4_station_pedestrian_bridge_4.5__215_1631704355.600000018__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__215_1631704355.600000018,tile_1_1,4_station_pedestrian_bridge_4.5__215_1631704355.600000018__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__216_1631704355.700000030,tile_0_0,4_station_pedestrian_bridge_4.5__216_1631704355.700000030__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__216_1631704355.700000030,tile_0_1,4_station_pedestrian_bridge_4.5__216_1631704355.700000030__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__216_1631704355.700000030,tile_1_0,4_station_pedestrian_bridge_4.5__216_1631704355.700000030__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__216_1631704355.700000030,tile_1_1,4_station_pedestrian_bridge_4.5__216_1631704355.700000030__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__217_1631704355.800000010,tile_0_0,4_station_pedestrian_bridge_4.5__217_1631704355.800000010__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__217_1631704355.800000010,tile_0_1,4_station_pedestrian_bridge_4.5__217_1631704355.800000010__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__217_1631704355.800000010,tile_1_0,4_station_pedestrian_bridge_4.5__217_1631704355.800000010__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__217_1631704355.800000010,tile_1_1,4_station_pedestrian_bridge_4.5__217_1631704355.800000010__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__218_1631704355.900000021,tile_0_0,4_station_pedestrian_bridge_4.5__218_1631704355.900000021__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__218_1631704355.900000021,tile_0_1,4_station_pedestrian_bridge_4.5__218_1631704355.900000021__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__218_1631704355.900000021,tile_1_0,4_station_pedestrian_bridge_4.5__218_1631704355.900000021__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__218_1631704355.900000021,tile_1_1,4_station_pedestrian_bridge_4.5__218_1631704355.900000021__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__219_1631704356.000000000,tile_0_0,4_station_pedestrian_bridge_4.5__219_1631704356.000000000__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__219_1631704356.000000000,tile_0_1,4_station_pedestrian_bridge_4.5__219_1631704356.000000000__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__219_1631704356.000000000,tile_1_0,4_station_pedestrian_bridge_4.5__219_1631704356.000000000__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__219_1631704356.000000000,tile_1_1,4_station_pedestrian_bridge_4.5__219_1631704356.000000000__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__220_1631704356.100000011,tile_0_0,4_station_pedestrian_bridge_4.5__220_1631704356.100000011__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__220_1631704356.100000011,tile_0_1,4_station_pedestrian_bridge_4.5__220_1631704356.100000011__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__220_1631704356.100000011,tile_1_0,4_station_pedestrian_bridge_4.5__220_1631704356.100000011__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__220_1631704356.100000011,tile_1_1,4_station_pedestrian_bridge_4.5__220_1631704356.100000011__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__221_1631704356.200000023,tile_0_0,4_station_pedestrian_bridge_4.5__221_1631704356.200000023__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__221_1631704356.200000023,tile_0_1,4_station_pedestrian_bridge_4.5__221_1631704356.200000023__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__221_1631704356.200000023,tile_1_0,4_station_pedestrian_bridge_4.5__221_1631704356.200000023__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__221_1631704356.200000023,tile_1_1,4_station_pedestrian_bridge_4.5__221_1631704356.200000023__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__222_1631704356.300000002,tile_0_0,4_station_pedestrian_bridge_4.5__222_1631704356.300000002__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__222_1631704356.300000002,tile_0_1,4_station_pedestrian_bridge_4.5__222_1631704356.300000002__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__222_1631704356.300000002,tile_1_0,4_station_pedestrian_bridge_4.5__222_1631704356.300000002__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__222_1631704356.300000002,tile_1_1,4_station_pedestrian_bridge_4.5__222_1631704356.300000002__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__223_1631704356.400000013,tile_0_0,4_station_pedestrian_bridge_4.5__223_1631704356.400000013__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__223_1631704356.400000013,tile_0_1,4_station_pedestrian_bridge_4.5__223_1631704356.400000013__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__223_1631704356.400000013,tile_1_0,4_station_pedestrian_bridge_4.5__223_1631704356.400000013__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__223_1631704356.400000013,tile_1_1,4_station_pedestrian_bridge_4.5__223_1631704356.400000013__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__224_1631704356.500000024,tile_0_0,4_station_pedestrian_bridge_4.5__224_1631704356.500000024__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__224_1631704356.500000024,tile_0_1,4_station_pedestrian_bridge_4.5__224_1631704356.500000024__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__224_1631704356.500000024,tile_1_0,4_station_pedestrian_bridge_4.5__224_1631704356.500000024__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__224_1631704356.500000024,tile_1_1,4_station_pedestrian_bridge_4.5__224_1631704356.500000024__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__225_1631704356.600000004,tile_0_0,4_station_pedestrian_bridge_4.5__225_1631704356.600000004__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__225_1631704356.600000004,tile_0_1,4_station_pedestrian_bridge_4.5__225_1631704356.600000004__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__225_1631704356.600000004,tile_1_0,4_station_pedestrian_bridge_4.5__225_1631704356.600000004__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__225_1631704356.600000004,tile_1_1,4_station_pedestrian_bridge_4.5__225_1631704356.600000004__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__226_1631704356.700000008,tile_0_0,4_station_pedestrian_bridge_4.5__226_1631704356.700000008__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__226_1631704356.700000008,tile_0_1,4_station_pedestrian_bridge_4.5__226_1631704356.700000008__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__226_1631704356.700000008,tile_1_0,4_station_pedestrian_bridge_4.5__226_1631704356.700000008__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__226_1631704356.700000008,tile_1_1,4_station_pedestrian_bridge_4.5__226_1631704356.700000008__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__227_1631704356.800000011,tile_0_0,4_station_pedestrian_bridge_4.5__227_1631704356.800000011__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__227_1631704356.800000011,tile_0_1,4_station_pedestrian_bridge_4.5__227_1631704356.800000011__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__227_1631704356.800000011,tile_1_0,4_station_pedestrian_bridge_4.5__227_1631704356.800000011__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__227_1631704356.800000011,tile_1_1,4_station_pedestrian_bridge_4.5__227_1631704356.800000011__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__228_1631704356.900000014,tile_0_0,4_station_pedestrian_bridge_4.5__228_1631704356.900000014__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__228_1631704356.900000014,tile_0_1,4_station_pedestrian_bridge_4.5__228_1631704356.900000014__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__228_1631704356.900000014,tile_1_0,4_station_pedestrian_bridge_4.5__228_1631704356.900000014__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__228_1631704356.900000014,tile_1_1,4_station_pedestrian_bridge_4.5__228_1631704356.900000014__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__229_1631704357.000000017,tile_0_0,4_station_pedestrian_bridge_4.5__229_1631704357.000000017__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__229_1631704357.000000017,tile_0_1,4_station_pedestrian_bridge_4.5__229_1631704357.000000017__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__229_1631704357.000000017,tile_1_0,4_station_pedestrian_bridge_4.5__229_1631704357.000000017__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__229_1631704357.000000017,tile_1_1,4_station_pedestrian_bridge_4.5__229_1631704357.000000017__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__230_1631704357.100000019,tile_0_0,4_station_pedestrian_bridge_4.5__230_1631704357.100000019__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__230_1631704357.100000019,tile_0_1,4_station_pedestrian_bridge_4.5__230_1631704357.100000019__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__230_1631704357.100000019,tile_1_0,4_station_pedestrian_bridge_4.5__230_1631704357.100000019__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__230_1631704357.100000019,tile_1_1,4_station_pedestrian_bridge_4.5__230_1631704357.100000019__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__231_1631704357.200000022,tile_0_0,4_station_pedestrian_bridge_4.5__231_1631704357.200000022__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__231_1631704357.200000022,tile_0_1,4_station_pedestrian_bridge_4.5__231_1631704357.200000022__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__231_1631704357.200000022,tile_1_0,4_station_pedestrian_bridge_4.5__231_1631704357.200000022__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__231_1631704357.200000022,tile_1_1,4_station_pedestrian_bridge_4.5__231_1631704357.200000022__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__232_1631704357.300000025,tile_0_0,4_station_pedestrian_bridge_4.5__232_1631704357.300000025__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__232_1631704357.300000025,tile_0_1,4_station_pedestrian_bridge_4.5__232_1631704357.300000025__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__232_1631704357.300000025,tile_1_0,4_station_pedestrian_bridge_4.5__232_1631704357.300000025__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__232_1631704357.300000025,tile_1_1,4_station_pedestrian_bridge_4.5__232_1631704357.300000025__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__233_1631704357.400000028,tile_0_0,4_station_pedestrian_bridge_4.5__233_1631704357.400000028__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__233_1631704357.400000028,tile_0_1,4_station_pedestrian_bridge_4.5__233_1631704357.400000028__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__233_1631704357.400000028,tile_1_0,4_station_pedestrian_bridge_4.5__233_1631704357.400000028__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__233_1631704357.400000028,tile_1_1,4_station_pedestrian_bridge_4.5__233_1631704357.400000028__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__234_1631704357.500000031,tile_0_0,4_station_pedestrian_bridge_4.5__234_1631704357.500000031__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__234_1631704357.500000031,tile_0_1,4_station_pedestrian_bridge_4.5__234_1631704357.500000031__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__234_1631704357.500000031,tile_1_0,4_station_pedestrian_bridge_4.5__234_1631704357.500000031__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__234_1631704357.500000031,tile_1_1,4_station_pedestrian_bridge_4.5__234_1631704357.500000031__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__235_1631704357.600000002,tile_0_0,4_station_pedestrian_bridge_4.5__235_1631704357.600000002__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__235_1631704357.600000002,tile_0_1,4_station_pedestrian_bridge_4.5__235_1631704357.600000002__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__235_1631704357.600000002,tile_1_0,4_station_pedestrian_bridge_4.5__235_1631704357.600000002__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__235_1631704357.600000002,tile_1_1,4_station_pedestrian_bridge_4.5__235_1631704357.600000002__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__236_1631704357.700000004,tile_0_0,4_station_pedestrian_bridge_4.5__236_1631704357.700000004__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__236_1631704357.700000004,tile_0_1,4_station_pedestrian_bridge_4.5__236_1631704357.700000004__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__236_1631704357.700000004,tile_1_0,4_station_pedestrian_bridge_4.5__236_1631704357.700000004__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__236_1631704357.700000004,tile_1_1,4_station_pedestrian_bridge_4.5__236_1631704357.700000004__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__237_1631704357.800000006,tile_0_0,4_station_pedestrian_bridge_4.5__237_1631704357.800000006__tile_0_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__237_1631704357.800000006,tile_0_1,4_station_pedestrian_bridge_4.5__237_1631704357.800000006__tile_0_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__237_1631704357.800000006,tile_1_0,4_station_pedestrian_bridge_4.5__237_1631704357.800000006__tile_1_0
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__237_1631704357.800000006,tile_1_1,4_station_pedestrian_bridge_4.5__237_1631704357.800000006__tile_1_1
proxy_2,source,4_station_pedestrian_bridge_4,4_station_pedestrian_bridge_4.5__238_1631704357.900000008,tile_0_0,4_station_pedestrian_bridge_4.5__238_1631704357.900000008__tile_0_0
